,name,description
4562,Brace Yourself Games,
4563,LittleWing,
4564,SelectSoft Games,
4565,Earthlight Productions,
4566,former,
4567,Kemco-Seika,
4568,RIC,
4569,Louis Ingenthron,
4570,Doppler Interactive,
4571,FoomTown Game Studio,
4572,Wonderful Tree Studio,
4573,Uberplex,
4574,JeppeN,
4575,Funatics Development,
4576,Funatics Development GmbH,
4577,Houghto Mifflin Interactive,
4578,Deep Silver Vienna,
4579,CustomPlay Games,
4580,CookTrain,
4581,DataWest,
4582,Copya System Ltd.,
4583,Group SNE,
4584,SqaureSoft,
4585,NexTech Corporation,
4586,Pixel Technologies,
4587,Raffaele Cecco,
4588,Xantera,
4589,Novotrade,
4590,bioroid,
4591,Blitz1UP,
4592,BlatterChip,
4593,Electronic Innovative Design,
4594,IGS,
4595,Hori,
4596,Soft Office,
4597,Salio,
4598,Spark Plug Games,
4599,Hiro,
4600,GameVillage,
4601,Extreme Entertainment Group,
4602,U-Me Soft,
4603,Tandy Corporation,
4604,Mediamuse,
4605,SoftDisk,
4606,Mousechief,
4607,Mycom,
4608,USC Interactive Media,
4609,Mythic Entertainment,
4610,"Silicon Beach Software, Inc.",
4611,Checkmark Games,
4612,Max Gaming Technologies,
4613,Beyond Software,
4614,Cyberdreams Interactive Entertainment,
4615,SouthPeak Interactive,
4616,Oesis Inc,
4617,Event Horizon Software,
4618,Reality Bytes,
4619,H.I.C.,
4620,Darkest Hour Team,
4621,Palestar,
4622,Psychic Software,
4623,Interactive Designs,
4624,Sierra On-Line,
4625,10Tacle Studios Belgium,
4626,Dome Software,
4627,Blue Byte Software,
4628,NaturalMotion,
4629,Silent Grove Studios,
4630,Chip,
4631,Floodgate Entertainment,
4632,SIE Bend Studio,
4633,Toygardens Media,
4634,Ngames Limited,
4635,Seibu Kaihatsu,
4636,Microblast Games,
4637,Candygun Games,
4638,Toei Animation,
4639,x68ST0X20,
4640,Keldyn Interactive,
4641,Electronic Paradise,
4642,Can't Strafe Right,
4643,Pipeworks Software,
4644,Zenryokutei,
4645,Yutaka,
4646,ZebraGames,
4647,Independent Programmist Group,
4648,Renovation Game,
4649,Premium Agency,
4650,Razorsoft,
4651,Sky Fallen,
4652,Odyssey Digital Entertainment,
4653,Image Works,
4654,Codemonkeys,
4655,Xona Games,
4656,SSG,
4657,Hummingbird Soft,
4658,Unique Entertainment,
4659,Sarah Northway,
4660,Sun Storm,
4661,South Logic Studios,
4662,Pigdog Games,
4663,Running Dog,
4664,XGen Studios,
4665,Atari Games (Midway),
4666,Nashz99,
4667,Four Lights,
4668,Artem Karakozov,
4669,Paul Fisch 1,
4670,ICOM Simulations,
4671,"ICOM Simulations, Inc.",
4672,Isao,
4673,Studio Kame,
4674,Asamzak,
4675,Zombie,
4676,Lunar Giant Studios,
4677,Artifact Entertainment,
4678,Alexandria,
4679,Tiger Games,
4680,Sanctuary Woods,
4681,Lune,
4682,The Quinnspiracy,
4683,Soldak Entertainment,
4684,Bull's Eye,
4685,Amateur Pixels,
4686,Seika Corporation,
4687,Big Head Games Ltd.,
4688,Lich King Studios,
4689,cs kid amc 360,
4690,Hot-B,
4691,Silmarils,
4692,Digitalo Studios,
4693,Dreadlocks Ltd,
4694,Zemnott,
4695,Grendel Games,
4696,Panda Entertainment,
4697,Platine Dispositif,
4698,Twilight Express,
4699,Shouei,
4700,Cyclops Software,
4701,Dagger Games Studio,
4702,Robinson Technologies,
4703,Stout Games,
4704,800 North and Digital Ranch,
4705,Dini and Dini Productions,
4706,Glu Mobile Inc.,
4707,DigiTek Software,
4708,Smart Egg Pictures,
4709,Manley and Associates Inc.,
4710,Polynetix Studio,
4711,"DDL, Inc.",
4712,Nexus Interactive,
4713,Kaasa Solution,
4714,Backbone Charlottetown,
4715,"Playdom, Inc.",
4716,Encore Games,
4717,Nexa,
4718,BlueSky Software,
4719,Blue52,
4720,GBlitz Games,
4721,Phoenix Game Studio / Ubisoft,
4722,Namco Networks America Inc.,
4723,Intrinsic Games,
4724,Xazin,
4725,CYX,
4726,Outspark Inc.,
4727,Murkaeus,
4728,Neowiz Entertainment,
4729,Pentavision,
4730,Exit,
4731,Stickmen Studios,
4732,QuantumSquid,
4733,Riverhill Soft,
4734,Yokcos,
4735,Formula Game Development,
4736,Alien After All,
4737,"SPS Co.,Ltd.",
4738,Scott Adams & Lance Micklus,
4739,Earthly Soft,
4740,Baltico X,
4741,"TikGames, LLC",
4742,Xai,
4743,Uplion,
4744,gameXcore,
4745,Electron Jump Games,
4746,Frozax Games,
4747,RRRR,
4748,Red Cap Entertainment,
4749,Bill Gates,
4750,Lima Sky,
4751,Pigyman,
4752,HeartBit Interactive,
4753,Dream Forge Entertainment,
4754,Nickelodeon,
4755,Valve,
4756,BGS Development,
4757,Razorworks,
4758,Sales Curve Interactive,
4759,Binary Design,
4760,Technos Japan,
4761,Interactivision,
4762,Leland Interactive Media,
4763,NCS/Masaya,
4764,"Traveller's Tales / Luxoflux, Inc.",
4765,Bunkasha Games,
4766,Aztec,
4767,Data East Corporation,
4768,Chococo,
4769,Fairy Tale,
4770,Karma Studios,
4771,Miracle Kidz,
4772,Z-Software,
4773,Hamumu Software,
4774,Newcome,
4775,Bill Reiss,
4776,Broderbund,
4777,Mecca,
4778,Vivendi universal,
4779,Canal+ Multimedia,
4780,Moregames Entertainment,
4781,NTL,
4782,Social Point,
4783,AlwaysNeat,
4784,Zero One,
4785,Cryo Interactive Entertainment,
4786,E.O. Imagination,
4787,Eyedentity Games,
4788,Pinky Soft,
4789,Paon,
4790,Barunson Interactive,
4791,Gravity Interactive,
4792,Object Software,
4793,Sara International,
4794,Atari Europe S.A.S.U.,
4795,Interplay Entertainment Corp.,
4796,Imagesoft,
4797,Runewalker Entertainment Ltd.,
4798,NiK NaK,
4799,XELF,
4800,Boku Strategy Games,
4801,Draconian,
4802,The Bartlet Jones Supernatural Detective Agency,
4803,KatGames,
4804,Game Village,
4805,Imagination Science,
4806,Lockpick Entertainment,
4807,Dip Slit,
4808,Code Mystics,
4809,Polychrome,
4810,Celsius Game Studios,
4811,Hi Corporation,
4812,The Unallied,
4813,Supersonic,
4814,Caravel Games,
4815,Puppygames,
4816,Reginald Shoe,
4817,Awesome Entertainment,
4818,Super Id,
4819,Big Daddio,
4820,Drumskull Games Inc,
4821,JTB West,
4822,Elements,
4823,Ninja Fever,
4824,Newrosoft,
4825,MuleTrain Industries,
4826,Members of NeoGAF,
4827,American Video Entertaiment,
4828,Simply Silly Software,
4829,3D Realms Entertainment,
4830,"Synergistic Software, Inc.",
4831,NeoPle,
4832,DreamForge Intertainment,
4833,Random House,
4834,Heuristic Park,
4835,Global A,
4836,FTL Games,
4837,laurent goethals,
4838,SuckerFree Games,
4839,Funavision,
4840,Mo,
4841,Orion Games,
4842,Cyberflix/GTE Entertainment,
4843,HUCAST.net/KonTechs Ltd.,
4844,Bay 12 Games,
4845,][ Games,
4846,Hertz,
4847,Streum On Studio,
4848,Cyclone Zero,
4849,Telenet Japan,
4850,PC-SIG,
4851,TopWare Interactive Poland,
4852,TopWare,
4853,AV Artisan,
4854,cleaversoft,
4855,Interstel,
4856,Rainbow Arts,
4857,Screaming Pink,
4858,Soulfire Software,
4859,Barkers Crest Studios,
4860,FluffyLogic,
4861,Fujitsu,
4862,MADia Entertainment,
4863,Failbetter Games,
4864,From Liquid Mirror Software,
4865,Binary Zoo,
4866,"Emotion, Inc.",
4867,theHans,
4868,Martech,
4869,Mobigame SARL,
4870,Mobigame,
4871,FuzzyEyes,
4872,Semnat Studios LLC,
4873,CTA,
4874,Bothtec,
4875,Ice Water Games,
4876,Xuse,
4877,Pallas,
4878,Keynet,
4879,Gakken Index,
4880,KBMJ,
4881,Tenco,
4882,"Zeta Multimedia, S.A.",
4883,Slang,
4884,Mobirate,
4885,Tafter,
4886,8bit Games,
4887,lbxgames,
4888,Boosted Games,
4889,BogTurtleCarl,
4890,Simage,
4891,Aprinet,
4892,Ascon,
4893,Braben & Bell,
4894,Frozen North,
4895,Laberinto,
4896,Frontier Developments Inc.,
4897,"Gunnar Games, Inc.",
4898,Horrorsoft,
4899,Elysian Shadows Team,
4900,"Coktel Vision, Inference, MDO",
4901,Chair Entertainment,
4902,Gaps,
4903,Avaria,
4904,Altered Reality,
4905,Luasan Soft,
4906,NAC Geographic Products Inc.,
4907,Tesseraction Games,
4908,Pangea Software,
4909,Microforum Ltd,
4910,CGE Services,
4911,PixelOpus,
4912,Matt Roszak,
4913,Eyehook,
4914,Kongregate,
4915,see games,
4916,Fun Bits,
4917,Gipnetix Games,
4918,Ambrosia,
4919,Basilisk Games,
4920,V7 Entertainment Inc.,
4921,Intelliplay,
4922,"Sunset Entertainment, Inc.",
4923,Ringler Studios,
4924,Blossomsoft,
4925,JAM,
4926,White Paper Games,
4927,Rudolf Kremers & Alex May,
4928,Third Wave,
4929,ACME Interactive,
4930,a.k.a Studios,
4931,Silver Style Entertainment,
4932,Verant Interactive,
4933,Zaratustra Productions,
4934,Omega,
4935,The Chinese Room,
4936,TrueThought,
4937,Queasy Games,
4938,Centauri Production,
4939,CP Decision Limited,
4940,Matilda Entertainment,
4941,Two Desperados,
4942,In Utero,
4943,StarWraith,
4944,DK Alpla,
4945,L0STlogic,
4946,Parallax Arts Studio,
4947,Steambot Studios,
4948,Kwan,
4949,buddrick,
4950,LSP Games,
4951,"SkyZone Entertainment, Inc.",
4952,Creative Carnage,
4953,Roofdog Games,
4954,United Developers,
4955,MonkeyWare Studios,
4956,Von Chrono,
4957,Mad Ninja Skillz,
4958,American Video Entertainment,
4959,Digital Image Design,
4960,TimeGate Studios / Monolith Productions,
4961,GraphSim Entertainment,
4962,Teque Interactive,
4963,Varie,
4964,Parkstar Software,
4965,Nexeon Technologies,
4966,Xanth Software,
4967,Good-feel Co. Ltd.,
4968,Sphere,
4969,"Fallen Earth, LLC",
4970,Moonshot Games,
4971,YummyYummyTummy,
4972,Home Data,
4973,Ingram Entertainment,
4974,"Imagineering, Inc.",
4975,Ludia,
4976,Visual Imagination Software,
4977,Ars System Works,
4978,Zoom,
4979,Kritzelkratz,
4980,Hammer Labs,
4981,Software 2000,
4982,NG:DEV.TEAM,
4983,Nostatic Software,
4984,Titan Studios,
4985,CyanideGames,
4986,Kinesoft,
4987,Mine Loader,
4988,Takara / Aspect Co.,
4989,Sega Enterprises,
4990,Raising Hell,
4991,Tale of Tales,
4992,Tronwell Software,
4993,Red Redemption,
4994,WildStudios,
4995,EPITFOG,
4996,Max Entertainment,
4997,Sprout Games,
4998,Gastronaut Studios,
4999,Anti,
5000,Revistronic,
5001,Green Lava Studios,
5002,Ludobit,
5003,dtp - young entertainment,
5004,ICS,
5005,Ichikawa,
5006,Polytron,
5007,Subatomic Studios,
5008,OnSon Soft,
5009,EA mobile,
5010,Bright Future,
5011,Russell,
5012,Jesse Demarco,
5013,Divide By Zero Software,
5014,DennisMac,
5015,G-Collections,
5016,Athletic Design AB,
5017,SimianLogic,
5018,Pingbit Games,
5019,Sophia,
5020,Apollo,
5021,Mighty Rocket Studio,
5022,Begat,
5023,Daiki,
5024,Stephen M Bennett,
5025,Mythicon,
5026,NMK,
5027,Yullaby Games,
5028,exDream,
5029,yaystuff,
5030,Red Cerberus,
5031,Continental Games,
5032,Campo Santo,
5033,Squimball,
5034,Towachiki,
5035,Kytin,
5036,Farbs McFarbs,
5037,iFun4all,
5038,LDW,
5039,NEARFANTASTlCA,
5040,errcw,
5041,Fritz,
5042,Blue Door Productions,
5043,Scott Cawthon,
5044,Mindware,
5045,DB Soft,
5046,Talryyn,
5047,Koto,
5048,Gamehastra,
5049,Ballpit Monster,
5050,Aqua Systems,
5051,Interactive Binary Illusions,
5052,Kazgaroth,
5053,Goodbye Galaxy Games,
5054,Proper Games,
5055,Honeyslug,
5056,Blendo Studios,
5057,Winter Wolves Game Studio,
5058,Nocturnal Entertainment Australia,
5059,SO SO DEV Games,
5060,Red Chain,
5061,EXP,
5062,kiwasabi,
5063,Xendex,
5064,I-Imagine Interactive,
5065,Hussar Games,
5066,Crystal Empire Games,
5067,BetaDwarf,
5068,Sakari Indie,
5069,Sancho,
5070,IBA Group,
5071,Hexagon Entertainment,
5072,InnoGames,
5073,Oniric Games,
5074,MixedBag srl,
5075,Big Don,
5076,Manic Media Productions,
5077,Nemesys Studio,
5078,Lizsoft,
5079,The Game Creators,
5080,heloli,
5081,Cactus Games,
5082,Endgame Studios,
5083,UTV Ignition Games,
5084,SilverBullet,
5085,Haus Teknikka,
5086,Brain Candy,
5087,Rampant Games,
5088,Kailash SUbedi,
5089,Abandon Interactive,
5090,Kidguru Studios,
5091,Joycity,
5092,Freeze Tag / Joju Games - Dekovir Entertainment - Linksolutions,
5093,Freeze Tag / iQ212,
5094,Nikita,
5095,Ianthraxx,
5096,Pieces Interactive,
5097,Unreal Voodoo,
5098,Wiley,
5099,Fugazo,
5100,RasterSoft,
5101,Parker Brothers,
5102,Blitz Games Limited,
5103,Epiphany Games,
5104,Mode 7 Games,
5105,Through Games,
5106,ScumThorax,
5107,Lago,
5108,Richard Eter,
5109,Interstellar,
5110,ASNetworks,
5111,Digi Anime Coporation,
5112,Pallet,
5113,Dennis McWilliams,
5114,DAG,
5115,Hi Tech Expressions,
5116,Atooi,
5117,SolusG,
5118,Solus Games,
5119,FunTown World Ltd,
5120,Mad Monkey,
5121,"Toho Co., Ltd",
5122,GeneX,
5123,Starfire Studios,
5124,FX studio,
5125,Double Helix,
5126,Santa Entertainment,
5127,Smile Soft,
5128,AniHQ,
5129,Techno Soleil,
5130,Amuse,
5131,TinkerBell,
5132,Refine Textile,
5133,Groove Box Japan,
5134,Spray,
5135,Evolution Vault,
5136,o KB o,
5137,17-Bit,
5138,Phil Hassey,
5139,floatstarpx,
5140,ArnoldB,
5141,Nagase Brothers,
5142,ibrahim kocaalioglu,
5143,Justin Le Clair,
5144,Digital Frontier,
5145,"Tom Snyder Productions, Inc.",
5146,The Bearded Ladies Consulting,
5147,muu muu,
5148,Buena Vista Interactive,
5149,"Epyx, Inc.",
5150,LavaMind,
5151,Huehnerschaender,
5152,Lobstersoft,
5153,Pacific Softscape,
5154,Metamorf Studios,
5155,Cornelsen Software,
5156,B.I.,
5157,PyroSoft,
5158,Pixel Maniacs,
5159,Atelier Kaguya,
5160,Lucid Games,
5161,Bizarre Creations Ltd.,
5162,Ohio Distinctive Software,
5163,Beringela,
5164,Baller Industries,
5165,simiansoup,
5166,Jumpin' Jack Software,
5167,Legendo Entertainment,
5168,XMG Studio Inc.,
5169,MAG Interactive,
5170,A Different Game,
5171,AM8,
5172,GHXYK2,
5173,Smoking Guns Production,
5174,Hikaru-Pro,
5175,Takumi Corporation,
5176,Motiga,
5177,Norn,
5178,First IDC,
5179,Sierra Online Shanghai Studios,
5180,Badland Studio,
5181,Silver Star,
5182,"CyberAgent, Inc.",
5183,Bent Spoon Games,
5184,Kolkom International,
5185,JinCycle,
5186,Sunrise Software Inc.,
5187,Selchow & Righter,
5188,"Tiny Speck, Inc",
5189,Hironori,
5190,Hi-Rez Studios,
5191,ThinkArts,
5192,Spectral Games,
5193,GlobZ,
5194,EASY Inc.,
5195,FrogSlayer Studios,
5196,Aiya Studio,
5197,Mebius,
5198,Gamebridge,
5199,G-mode,
5200,Nav N Go,
5201,Little Boy Games,
5202,Mforma Europe Limited,
5203,Room 4 Games Limited,
5204,OVERDRIVE,
5205,Copya Systems,
5206,Factory1,
5207,Carrozzeria,
5208,northworks,
5209,Trevor B,
5210,The Bitmap Brothers,
5211,Heatwave Interactive,
5212,Cypron Studios,
5213,"Toho Co., Ltd.",
5214,Konami Computer Entertainment Kyoto,
5215,Gogs,
5216,Gianty,
5217,Pita-Feti,
5218,Spyn Doctor,
5219,Mark Westbrook,
5220,Caramel Pot,
5221,"Jiscsoft Co., Ltd.",
5222,D'Manga,
5223,Lay-Up,
5224,Goodgame Studios,
5225,LuckySoft,
5226,Silve Style,
5227,4D Rulers,
5228,LJN Ltd.,
5229,Penta,
5230,Lost Boys Interactive,
5231,Rockstar Vienna,
5232,JackandLisa,
5233,J-Force,
5234,quack,
5235,Positech Games,
5236,Squire Software,
5237,Silvan,
5238,Dark Castle Software,
5239,Ron Bunce,
5240,Medaverse Studios,
5241,toddm,
5242,Team Mango,
5243,Davidson & associates,
5244,Davidson & associates / Fisher Price,
5245,IO Design Group Inc.,
5246,Divide By Zero,
5247,Headup Games / ClockStone Software,
5248,StartLink,
5249,Yoyo Games,
5250,Bright Night Games,
5251,Ima Company,
5252,Rebelmind,
5253,Funkmasonry Industries,
5254,Silent Dreams,
5255,destraX,
5256,Dave Carlile,
5257,cupholder,
5258,Actual Entertainment,
5259,Gambrinous,
5260,Digital Praise,
5261,mechaghost,
5262,Black Cyc,
5263,WindySoft,
5264,Softnyx,
5265,Murasame,
5266,RucKyGAMES,
5267,Rewolf Software,
5268,Yukito Products,
5269,Yoshidayama Workshop,
5270,Chise,
5271,Muse Games,
5272,The ONE,
5273,American Laser Games,
5274,MAIET Entertainment,
5275,BeeWorks,
5276,Gasp Games,
5277,Multimedia Intelligence Transfer,
5278,G-Style,
5279,Modern Media Ventures,
5280,Anim,
5281,PopCap Games / Square Enix,
5282,Daybreak Games,
5283,Makura,
5284,BeF,
5285,YO1KOMORI,
5286,Studio Neko Punch,
5287,CAProduction/Red Entertainment,
5288,Aques,
5289,GamersFirst,
5290,The Counter-Strike Team,
5291,Soulescape,
5292,Adrian Finol,
5293,Valve Software & Gearbox Software,
5294,Black Widow Games,
5295,Robotality,
5296,Taioto,
5297,PictureShow,
5298,"Certain Affinity, Inc. 343 Industries",
5299,Dobermann,
5300,Akinai Games,
5301,Fatshark AB,
5302,Nuclide,
5303,Konstantin Koshutin,
5304,Tamtex,
5305,Raptisoft,
5306,Kaga Tech,
5307,HaccaWorks,
5308,Mirage,
5309,Intelligent Design,
5310,Bartycart,
5311,Madcat327,
5312,Guppyworks,
5313,FACE,
5314,SOLLOMAN,
5315,Pixel Federation,
5316,Stockpile Studio,
5317,DSRush,
5318,Silverback Entertainment,
5319,"NuFX, Inc.",
5320,Sterling Silver Software,
5321,Jamdat Mobile,
5322,"Accolade, Inc",
5323,SCE Connected Content Group,
5324,Silver Creek Entertainment,
5325,Tactics,
5326,Sky Think Systems,
5327,Ikarion Software,
5328,Homedata,
5329,Ganksoft,
5330,Corncrow Games,
5331,Irshappa,
5332,Burut Creative Team,
5333,Software Resources International,
5334,William Ulrich,
5335,Tokyo Shoseki,
5336,Straandlooper,
5337,Hyperware,
5338,Winter Wolves Studio,
5339,JVC Digital Studios,
5340,The Eighth Day,
5341,Mitsui Bussan,
5342,GMX Media,
5343,Ghostfire Games,
5344,Hoplite Research,
5345,Cryo Studios North America,
5346,GameForge,
5347,Synergistik Software,
5348,Flying Fish,
5349,XPEC / Typhoon Games,
5350,Electronic Arts / Cyan Worlds,
5351,SteveProXNA,
5352,Dirge Game Studio,
5353,Lonely Troops,
5354,Meridian,
5355,Winged Pixel Inc.,
5356,Jaibo Games,
5357,KnownWonder,
5358,Fan Made,
5359,S2 Games,
5360,Trion,
5361,JimmyFo,
5362,Landwarf,
5363,SeventhGearProductions,
5364,David webb,
5365,Subdued Software,
5366,Allied Power,
5367,Silver Dollar Games 2,
5368,Kindling,
5369,Stockton,
5370,"RedLynx, Ltd.",
5371,PixelTales,
5372,Lore Design,
5373,Silky`s,
5374,Tilted Mill,
5375,Elcom,
5376,Ladyluck Digital Media,
5377,Swan,
5378,Handkor,
5379,Skyl-com,
5380,Pixelgene,
5381,Atelier Sakura,
5382,Shouei System,
5383,JoMasta,
5384,Victor Ortega,
5385,Hollywood Mogul Company,
5386,"Brian A. Rice, Inc",
5387,Onion Software,
5388,HappySoft,
5389,Unbalance,
5390,MichaelArts,
5391,Shadow Software,
5392,Streamline Studios,
5393,MVP Software,
5394,Sarabasa Entertainment,
5395,Pencel Games,
5396,dot zo games,
5397,AstroArts,
5398,Favorite,
5399,Hands-on Mobile,
5400,Infogrames Europe SA,
5401,HES Interactive,
5402,Adam and Perusse,
5403,Glass Bottom Games,
5404,TwoFiveSix,
5405,Teatime,
5406,Black Hat Games,
5407,"Activision, Inc.",
5408,Freeverse,
5409,Encore Software,
5410,QUByte Interactive,
5411,Dan Da Rocha,
5412,VooFoo Studios,
5413,WastelandTech,
5414,Vector Unit Studios,
5415,Playmobil Interactive,
5416,Black Label Games,
5417,iSquared Games,
5418,WizBang! Software,
5419,Royal Kougyou,
5420,The Dreamers Guild,
5421,Fronominal,
5422,Open Emotion Studios,
5423,Jamezila,
5424,Enemy Technology,
5425,Scholastic,
5426,Pixel Revolution,
5427,ThompsonSoft,
5428,"ST Entertainment, KRGsoft",
5429,Ceiyne,
5430,GameFools,
5431,Dolores Entertainment SL,
5432,IncaGold,
5433,Magnet Interactive Studios,
5434,Stolen Couch Games,
5435,Pocket Games Inc,
5436,Infinite State Games,
5437,Ematic,
5438,"Masque Publishing, Inc.",
5439,Moon (2011),
5440,John Wordsworth,
5441,Yamago,
5442,Rune,
5443,X1 Software,
5444,Crazy Games,
5445,5 Miles Out,
5446,C: drive.,
5447,Novatrade,
5448,luvcraft,
5449,FuncWorks LLC,
5450,Flat Black Films,
5451,Dubman,
5452,Vega,
5453,Particle Systems Ltd.,
5454,"Angelsoft, Inc.",
5455,Indirian Software,
5456,"Reactor, Inc.",
5457,Papyrus Design Group,
5458,Black Package,
5459,Archifishal Software,
5460,Playtonium Game,
5461,Stamp,
5462,Canopy Games,
5463,Digital Arrow,
5464,Jamo Games,
5465,Sleepless Software Inc.,
5466,Ankh,
5467,Volition Studios,
5468,Fuelcell Games,
5469,Flying Bear,
5470,Seaven Studio,
5471,Out of the Park Developments,
5472,"SoftServ, Inc.",
5473,Be Top,
5474,Azeroth,
5475,Intellivision Productions,
5476,Galactic Alliance,
5477,Monogon Games,
5478,LongShot,
5479,Philip Case,
5480,Studio 3,
5481,Graftgold,
5482,Williams,
5483,Play It!,
5484,Xen Games,
5485,Zero Point Software,
5486,Pandora,
5487,Fugitive Games,
5488,ICM,
5489,Formula,
5490,Martian Face Games,
5491,Shallan,
5492,"Well, let us see...",
5493,Stellar Stone LLC,
5494,Coreplay,
5495,Ninja Pig Studios,
5496,CEIEC,
5497,Pop,
5498,Isotx,
5499,Spectrum Holobyte,
5500,Actoz Soft,
5501,Ole,
5502,Cateia Games,
5503,4X Studios,
5504,Totem Games,
5505,VD-dev,
5506,Eduardas Klenauskis,
5507,Positron,
5508,Electronic Arts Victor,
5509,Nexoft,
5510,Ankama Studio,
5511,SASGA,
5512,Level 9 Computing,
5513,Interactive Pictures,
5514,Kounan Denki Seisakujo (Mechanic Arms),
5515,Sabi Games,
5516,CBE Software s.r.o.,
5517,bitComposer Games,
5518,Jaguar,
5519,jacob aaronson,
5520,The Kremlin,
5521,Gameware Development,
5522,Millennium Interactive Ltd,
5523,GTE Entertainment,
5524,GTE Vantage Inc.,
5525,Jane's Combat Simulations,
5526,Jane's Fighters Anthology,
5527,Realore Studios,
5528,Janes' Combat Simulators,
5529,Messiah,
5530,Studio Zan,
5531,Epic MegaGames,
5532,Walaber,
5533,Walt Disney Internet Group,
5534,Kevin Costello,
5535,Sony Online Entertainment Los Angeles,
5536,Sony Pictures Digital Network,
5537,Developer Resources,
5538,Godly Games,
5539,"Enix corporation., Chunsoft Co., Ltd.",
5540,Bimboosoft,
5541,Duane Hoyt,
5542,Ashby Computers and Graphics Ltd.,
5543,Suricate Software,
5544,ARIKA CO LTD,
5545,"Encore Software, Inc.",
5546,EduardoJimenez,
5547,Nexton,
5548,Stone Heads,
5549,American Sammy,
5550,Japan Media Programming Inc. (JAMP),
5551,Iota,
5552,MaxBet,
5553,Blue Gale,
5554,IshiEiketsu,
5555,Hall Entertainment,
5556,Sierra,
5557,TooShort4 Games,
5558,Tokai Engineering,
5559,"Shadowsoft, Inc.",
5560,Thin Chen Enterprises,
5561,Studio Ebisu,
5562,Shepherd's Worlds,
5563,Hakudakukei,
5564,yuwaka,
5565,Angel Z,
5566,Railfan Holdings,
5567,Danny Tuppeny,
5568,Powerhouse Entertainment,
5569,Saru Brunei,
5570,Little World Studios,
5571,Playful Entertainment,
5572,Speedlink Communications,
5573,Maximum,
5574,Daevid,
5575,KCEA Honolulu,
5576,Universal Interactive Studios,
5577,ACES Studio,
5578,"Zivix, LLC",
5579,Devilish Developments,
5580,Kay Enterprises Co.,
5581,Simis Ltd.,
5582,Kobi,
5583,Xilam,
5584,Lilith,
5585,Vistec,
5586,Mechabit,
5587,"Kairosoft Co.,Ltd",
5588,"WaiS Co., Ltd.",
5589,Morsel,
5590,Ange,
5591,Bellda Soft,
5592,Clochette,
5593,Tsurumiku,
5594,X-Ray Interactive,
5595,Silvermax,
5596,Yudo / GDHC,
5597,Crian Soft,
5598,Broderbund Software,
5599,Dragonfly,
5600,Louis Lavallee,
5601,YoYo Games Ltd.,
5602,HI Games & Publishing,
5603,ALU,
5604,Pacific Century Cyber Works,
5605,Lankhor,
5606,Milk Soft,
5607,Michal Brzozowski,
5608,Kanisky,
5609,"Rocket Studio, Inc.",
5610,Kosaido Co.,
5611,Character Soft,
5612,"Asmic Ace Entertainment, Inc",
5613,Strategic Studies Group,
5614,Anco Games,
5615,Immanitas Entertainment GmbH,
5616,K-dog,
5617,Le Chocolat,
5618,"Intrepid Software Solutions, Inc.",
5619,Atypical Alchemists Associate,
5620,Peas Soft,
5621,Guilty N,
5622,Soho Productions,
5623,Algorithm Institute,
5624,Prism Kikaku,
5625,gamigo,
5626,Sage's Creation,
5627,Dwarf Biter,
5628,Tierra,
5629,AGD Interactive,
5630,Sierra Studios,
5631,Microsmiths Inc.,
5632,Blueside Studios,
5633,Virtual Image Productions,
5634,Xatrix Entertainment,
5635,A&E Games,
5636,Tremor Entertainment,
5637,The ZMan,
5638,SegaSoft,
5639,Kittie Software,
5640,Europress Software Ltd.,
5641,MGame Corporation,
5642,Chainsawesome Games,
5643,Juicy Beast Studio,
5644,Joymania Entertainment,
5645,"Barnhouse Effect Co., Ltd",
5646,Home Media,
5647,MSR Kodu,
5648,"Moss Co., Ltd.",
5649,Axl,
5650,LightBee,
5651,T&S,
5652,Darkwind Media,
5653,Konami Computer Entertainment Yokohama,
5654,Ocarina-System,
5655,Detune Ltd.,
5656,Syscom,
5657,Tantatus,
5658,Ilusis Interactive Graphics,
5659,Kristian Carazo,
5660,Regolith Games Ltd,
5661,Regolith Games,
5662,Lore Games,
5663,Agetec,
5664,Virtual Air Guitar Company Ltd,
5665,Zero System,
5666,Ail,
5667,GMF,
5668,Crowd,
5669,Melody,
5670,Honey Pot,
5671,Humming Bird Soft,
5672,Black Rainbow,
5673,Tozai Games,
5674,Tangrin Entertainment,
5675,WestVision,
5676,"Asterizm Co., Ltd",
5677,Nigoro,
5678,Subtle Abberation,
5679,Kobingo,
5680,Dazz,
5681,hotshot 10101,
5682,The Bearded Ladies,
5683,IshSaid,
5684,"Westwood Studios, Inc.",
5685,gamania,
5686,Hearthfire Studios,
5687,Werewolf Studios,
5688,SoftLab Laboratories,
5689,Panda House,
5690,CDV Software Entertainment USA,
5691,DTMC,
5692,Lapland Studio,
5693,Shanghai Youzu Information Technology Corporation Limited,
5694,Riot Games,
5695,hermitgames,
5696,Left Behind Games,
5697,Byte Enchanters Inc.,
5698,Arcade Zone LTD,
5699,EYA Interactive,
5700,Endless Fluff Games,
5701,Happy Mage,
5702,Wave Corporation,
5703,NobunagaOta,
5704,ICE Game Studios,
5705,Jugilus,
5706,Digital Domain,
5707,Argonaut Games / Asylum Entertainment,
5708,Superscape,
5709,LEGO Media,
5710,Artworld,
5711,Digital Developments,
5712,13cm,
5713,Steve G,
5714,Hexacto Games Inc.,
5715,KnowWonder Digital Mediaworks,
5716,Sleep Minus One,
